4144,EHMN,CE5956,2013,0
4145,PubChem,735,2013,0
4146,HMDB,HMDB01534,391,0
4147,KEGG,C00664,391,0
4148,EHMN,C00664,391,0
4149,CHEBI,57456,391,0
4150,PubChem,530,391,0
4151,HepatoNet,HC00483,391,0
4152,HMDB,HMDB00126,3083,0
4153,KEGG,C00093,3083,0
4154,EHMN,C00093,3083,0
4155,CHEBI,15978,3083,0
4156,PubChem,439162,3083,0
4157,HepatoNet,HC00095,3083,0
4158,HMDB,HMDB00624,1858,0
4159,KEGG,C03264,1858,0
4160,EHMN,CE5456,1858,0
4161,CHEBI,55534,1858,0
4162,PubChem,439960,1858,0
4163,HMDB,HMDB00167,4837,0
4164,KEGG,C00188,4837,0
4165,CHEBI,16857,4837,0
4166,PubChem,6288,4837,0
4167,HepatoNet,HC00179,4837,0
4168,HMDB,HMDB06216,4563,0
4169,KEGG,C00899,4563,0
4170,CHEBI,16302,4563,0
4171,PubChem,5280382,4563,0
4172,HMDB,HMDB03818,854,0
4173,KEGG,C04295,854,0
4174,EHMN,C04295,854,0
4175,CHEBI,2710,854,0
4176,PubChem,10634,854,0
4177,HMDB,HMDB00725,334,0
4178,KEGG,C01157,334,0
4179,CHEBI,18095,334,0
4180,PubChem,5810,334,0
4181,HepatoNet,HC00690,334,0
4182,EHMN,CE2095,1214,0
4183,HMDB,HMDB01172,129,0
4184,KEGG,C00349,129,0
4185,EHMN,C00349,129,0
4186,CHEBI,16256,129,0
4187,PubChem,296,129,0
4188,HepatoNet,HC00296,129,0
4189,KEGG,C15560,1139,0
4190,EHMN,CE1589,1139,0
4191,CHEBI,50111,1139,0
4192,PubChem,24820763,1139,0
4193,HMDB,HMDB05896,3522,0
4194,KEGG,C14209,3522,0
4195,CHEBI,62845,3522,0
4196,PubChem,44348689,3522,0
4197,HMDB,HMDB12473,1297,0
4198,EHMN,CE2418,1297,0
4199,PubChem,53481423,1297,0
4200,HMDB,HMDB01056,2610,0
4201,KEGG,C00415,2610,0
4202,EHMN,C00415,2610,0
4203,CHEBI,15633,2610,0
4204,PubChem,98792,2610,0
4205,HepatoNet,HC00340,2610,0
4206,HMDB,HMDB01473,2584,0
4207,KEGG,C00111,2584,0
4208,EHMN,C00111,2584,0
4209,CHEBI,16108,2584,0
4210,PubChem,668,2584,0
4211,HepatoNet,HC00109,2584,0
4212,HMDB,HMDB01403,4465,0
4213,KEGG,C00696,4465,0
4214,EHMN,C00696,4465,0
4215,CHEBI,15555,4465,0
4216,PubChem,448457,4465,0
4217,HMDB,HMDB02243,944,0
4218,KEGG,C10164,944,0
4219,EHMN,C10164,944,0
4220,CHEBI,28747,944,0
4221,PubChem,1018,944,0
4222,EHMN,CE6250,2105,0
4223,HMDB,HMDB06496,2271,0
4224,HMDB,HMDB02833,4892,0
4225,PubChem,119207,4892,0
4226,EHMN,CE5727,1917,0
4227,HMDB,HMDB01044,2571,0
4228,KEGG,C00362,2571,0
4229,EHMN,C00362,2571,0
4230,CHEBI,16192,2571,0
4231,PubChem,65059,2571,0
4232,HepatoNet,HC00306,2571,0
4233,KEGG,C04946,4101,0
4234,HMDB,HMDB03896,2536,0
4235,KEGG,C05107,2536,0
4236,CHEBI,27910,2536,0
4237,HepatoNet,HC01373,2536,0
4238,HMDB,HMDB06402,1093,0
4239,KEGG,C05259,1093,0
4240,EHMN,CE0853,1093,0
4241,CHEBI,15491,1093,0
4242,PubChem,440601,1093,0
4243,HepatoNet,HC10853,1093,0
4244,KEGG,C19697,1478,0
4245,EHMN,CE4633,1478,0
4246,CHEBI,24757,1478,0
4247,PubChem,24341,1478,0
4248,EHMN,CE5967,2019,0
4249,HMDB,HMDB00208,633,0
4250,KEGG,C00026,633,0
4251,EHMN,C00026,633,0
4252,CHEBI,30915,633,0
4253,PubChem,51,633,0
4254,HepatoNet,HC00035,633,0
4255,HMDB,HMDB02656,861,0
4256,KEGG,C04685,861,0
4257,EHMN,C04685,861,0
4258,CHEBI,15545,861,0
4259,PubChem,5281912,861,0
4260,HMDB,HMDB00095,2273,0
4261,KEGG,C00055,2273,0
4262,EHMN,C00055,2273,0
4263,CHEBI,17361,2273,0
4264,PubChem,6131,2273,0
4265,HepatoNet,HC00060,2273,0
4266,HMDB,HMDB01448,4668,0
4267,KEGG,C00059,4668,0
4268,EHMN,C00059,4668,0
4269,CHEBI,16189,4668,0
4270,PubChem,1118,4668,0
4271,HepatoNet,HC00062,4668,0
4272,EHMN,CE2566,1345,0
4273,HMDB,HMDB12930,1268,0
4274,KEGG,C16528,1268,0
4275,EHMN,CE2254,1268,0
4276,CHEBI,65088,1268,0
4277,PubChem,168166,1268,0
4278,EHMN,C06148,3335,0
4279,EHMN,CE5250,1769,0
4280,HMDB,HMDB00192,3840,0
4281,KEGG,C00491,3840,0
4282,CHEBI,16283,3840,0
4283,HMDB,HMDB03938,195,0
4284,KEGG,C05264,195,0
4285,CHEBI,28325,195,0
4286,PubChem,11966158,195,0
4287,HMDB,HMDB01137,3552,0
4288,KEGG,C01024,3552,0
4289,EHMN,C01024,3552,0
4290,CHEBI,16645,3552,0
4291,PubChem,788,3552,0
4292,HepatoNet,HC00628,3552,0
4293,EHMN,CE5346,1843,0
4294,HMDB,HMDB01409,2739,0
4295,KEGG,C00365,2739,0
4296,EHMN,C00365,2739,0
4297,CHEBI,17622,2739,0
4298,PubChem,65063,2739,0
4299,HepatoNet,HC00309,2739,0
4300,HMDB,HMDB01121,531,0
4301,KEGG,C04257,531,0
4302,EHMN,C04257,531,0
4303,CHEBI,62165,531,0
4304,PubChem,21918217,531,0
4305,HepatoNet,HC01257,531,0
4306,CHEBI,27691,3141,0
4307,HMDB,HMDB00588,4113,0
4308,KEGG,C01330,4113,0
4309,EHMN,C01330,4113,0
4310,CHEBI,29101,4113,0
4311,PubChem,923,4113,0
4312,HepatoNet,HC00763,4113,0
4313,EHMN,CE4817,1530,0
4314,HMDB,HMDB00023,213,0
4315,KEGG,C06001,213,0
4316,EHMN,C01188,213,0
4317,CHEBI,37373,213,0
4318,HepatoNet,HC00705,213,0
4319,EHMN,CE0713,1079,0
4320,HMDB,HMDB05079,1615,0
4321,KEGG,C14717,1615,0
4322,EHMN,CE4877,1615,0
4323,CHEBI,607727,1615,0
4324,PubChem,404025,1615,0
4325,HMDB,HMDB00229,4166,0
4326,KEGG,C00455,4166,0
4327,EHMN,C00455,4166,0
4328,CHEBI,16171,4166,0
4329,PubChem,14180,4166,0
4330,HepatoNet,HC00366,4166,0
4331,KEGG,C05636,225,0
4332,EHMN,C05636,225,0
4333,PubChem,440736,225,0
4334,EHMN,CE4840,1575,0
4335,HMDB,HMDB01337,3849,0
4336,KEGG,C00909,3849,0
4337,EHMN,C00909,3849,0
4338,CHEBI,15651,3849,0
4339,PubChem,5280383,3849,0
4340,HMDB,HMDB00151,2782,0
4341,KEGG,C00951,2782,0
4342,EHMN,C00951,2782,0
4343,CHEBI,16469,2782,0
4344,PubChem,5757,2782,0
4345,HepatoNet,HC02131,3019,0
4346,HMDB,HMDB00045,668,0
4347,KEGG,C00020,668,0
4348,EHMN,C00020,668,0
4349,CHEBI,16027,668,0
4350,PubChem,6083,668,0
4351,HepatoNet,HC00030,668,0
4352,EHMN,C04685,3446,0
4353,CHEBI,57398,3446,0
4354,PubChem,26487,3446,0
4355,HMDB,HMDB01106,768,0
4356,KEGG,C05665,768,0
4357,EHMN,C05665,768,0
4358,CHEBI,18090,768,0
4359,PubChem,75,768,0
4360,HMDB,HMDB00763,401,0
4361,KEGG,C05635,401,0
4362,EHMN,C05635,401,0
4363,CHEBI,27823,401,0
4364,HepatoNet,HC01537,401,0
4365,HMDB,HMDB03502,4074,0
4366,KEGG,C01204,4074,0
4367,EHMN,C01204,4074,0
4368,CHEBI,17401,4074,0
4369,PubChem,890,4074,0
4370,EHMN,CE5970,2027,0
4371,HMDB,HMDB00586,3682,0
4372,KEGG,C00238,3682,0
4373,EHMN,C00238,3682,0
4374,CHEBI,29103,3682,0
4375,PubChem,813,3682,0
4376,HepatoNet,HC00216,3682,0
4377,HMDB,HMDB00207,4228,0
4378,KEGG,C00712,4228,0
4379,EHMN,C00712,4228,0
4380,CHEBI,30823,4228,0
4381,PubChem,5460221,4228,0
4382,HepatoNet,HC00510,4228,0
4383,HMDB,HMDB00122,3023,0
4384,KEGG,C00031,3023,0
4385,CHEBI,4167,3023,0
4386,PubChem,5793,3023,0
4387,HepatoNet,HC00040,3023,0
4388,HMDB,HMDB01374,2229,0
4389,KEGG,C01794,2229,0
4390,EHMN,C01794,2229,0
4391,CHEBI,15519,2229,0
4392,PubChem,439573,2229,0
4393,HepatoNet,HC00844,2229,0
4394,HMDB,HMDB03550,92,0
4395,KEGG,C01561,92,0
4396,CHEBI,17933,92,0
4397,HMDB,HMDB03966,4638,0
4398,KEGG,C05335,4638,0
4399,EHMN,C05335,4638,0
4400,CHEBI,27585,4638,0
4401,PubChem,15103,4638,0
4402,HMDB,HMDB01088,795,0
4403,KEGG,C00136,795,0
4404,EHMN,C00136,795,0
4405,CHEBI,57371,795,0
4406,PubChem,265,795,0
4407,HepatoNet,HC00134,795,0
4408,EHMN,CE3086,1464,0
4409,PubChem,10948689,1464,0
4410,HMDB,HMDB00648,818,0
4411,KEGG,C01747,818,0
4412,EHMN,C01747,818,0
4413,CHEBI,16874,818,0
4414,PubChem,22833541,818,0
4415,HMDB,HMDB00761,3423,0
4416,KEGG,C03990,3423,0
4417,EHMN,C03990,3423,0
4418,CHEBI,16325,3423,0
4419,PubChem,9903,3423,0
4420,HMDB,HMDB01032,2607,0
4421,KEGG,C04555,2607,0
4422,EHMN,C04555,2607,0
4423,CHEBI,16814,2607,0
4424,HepatoNet,HC01314,2607,0
4425,KEGG,C11332,3871,0
4426,PubChem,94244,3871,0
4427,HMDB,HMDB00722,3425,0
4428,KEGG,C02592,3425,0
4429,EHMN,C02592,3425,0
4430,CHEBI,36259,3425,0
4431,PubChem,439763,3425,0
4432,HMDB,HMDB06499,4500,0
4433,HMDB,HMDB01301,73,0
4434,KEGG,C04322,73,0
4435,EHMN,C03912,73,0
4436,CHEBI,1372,73,0
4437,PubChem,1196,73,0
4438,HepatoNet,HC01199,73,0
4439,EHMN,CE2874,1405,0
4440,HMDB,HMDB12490,1901,0
4441,EHMN,CE5629,1901,0
4442,CHEBI,193796,1901,0
4443,EHMN,CE5306,1791,0
4444,EHMN,CN0017,2300,0
4445,HMDB,HMDB05895,1228,0
4446,EHMN,CE2180,1228,0
4447,PubChem,53477797,1228,0
4448,HMDB,HMDB12609,2058,0
4449,EHMN,CE6186,2058,0
4450,HMDB,HMDB06259,436,0
4451,KEGG,C14497,436,0
4452,EHMN,C14497,436,0
4453,CHEBI,34477,436,0
4454,PubChem,65543,436,0
4455,HMDB,HMDB01201,3012,0
4456,KEGG,C00035,3012,0
4457,EHMN,C00035,3012,0
4458,CHEBI,17552,3012,0
4459,PubChem,8977,3012,0
4460,HepatoNet,HC00043,3012,0
4461,HMDB,HMDB13058,2097,0
4462,EHMN,CE6243,2097,0
4463,PubChem,53481598,2097,0
4464,KEGG,C05780,3354,0
4465,HMDB,HMDB03141,40,0
4466,KEGG,C11061,40,0
4467,CHEBI,28870,40,0
4468,PubChem,5281877,40,0
4469,HMDB,HMDB06409,4910,0
4470,PubChem,153005,4910,0
4471,EHMN,CE0695,1076,0
4472,HepatoNet,HC10695,1076,0
4473,EHMN,CE0852,3474,0
4474,CHEBI,61540,3474,0
4475,EHMN,C03374,781,0
4476,CHEBI,57767,781,0
4477,EHMN,CE4794,1498,0
4478,KEGG,C11332,3872,0
4479,PubChem,94244,3872,0
4480,EHMN,CE1337,84,0
4481,CHEBI,28818,84,0
4482,HMDB,HMDB00222,4404,0
4483,KEGG,C02990,4404,0
4484,EHMN,C02990,4404,0
4485,CHEBI,17490,4404,0
4486,PubChem,11953816,4404,0
4487,HepatoNet,HC01034,4404,0
4488,EHMN,CE4821,1539,0
4489,HMDB,HMDB06220,4555,0
4490,KEGG,C00376,4555,0
4491,EHMN,CE5589,4555,0
4492,CHEBI,45487,4555,0
4493,PubChem,6436079,4555,0
4494,HMDB,HMDB02007,4779,0
4495,PubChem,11792612,4779,0
4496,HMDB,HMDB02127,4036,0
4497,KEGG,C05823,4036,0
4498,EHMN,C05823,4036,0
4499,CHEBI,28580,4036,0
4500,PubChem,160645,4036,0
4501,EHMN,CE4988,1633,0
4502,HMDB,HMDB00168,740,0
4503,KEGG,C00152,740,0
4504,CHEBI,17196,740,0
4505,PubChem,6267,740,0
4506,HepatoNet,HC00148,740,0
4507,HMDB,HMDB01066,3883,0
4508,KEGG,C03451,3883,0
4509,CHEBI,15694,3883,0
4510,PubChem,440018,3883,0
4511,KEGG,C06126,2622,0
4512,EHMN,C06126,2622,0
4513,HMDB,HMDB06505,3937,0
4514,PubChem,111049,3937,0
4515,HMDB,HMDB06468,325,0
4516,CHEBI,63800,325,0
4517,HMDB,HMDB06281,1865,0
4518,KEGG,C06341,1865,0
4519,EHMN,CE5530,1865,0
4520,CHEBI,18431,1865,0
4521,PubChem,440985,1865,0
4522,EHMN,CE2876,1411,0
4523,HMDB,HMDB00448,582,0
4524,KEGG,C06104,582,0
4525,CHEBI,30832,582,0
4526,PubChem,196,582,0
4527,HMDB,HMDB00538,757,0
4528,KEGG,C00002,757,0
4529,EHMN,C00002,757,0
4530,CHEBI,15422,757,0
4531,PubChem,5957,757,0
4532,HepatoNet,HC00012,757,0
4533,HMDB,HMDB00227,4050,0
4534,KEGG,C00418,4050,0
4535,CHEBI,17710,4050,0
4536,PubChem,439230,4050,0
4537,HepatoNet,HC00343,4050,0
4538,EHMN,CE2084,1211,0
4539,PubChem,1831,1211,0
4540,EHMN,CE4816,1528,0
4541,HMDB,HMDB02078,2454,0
4542,KEGG,C01417,2454,0
4543,EHMN,C01417,2454,0
4544,CHEBI,29195,2454,0
4545,PubChem,540,2454,0
4546,HMDB,HMDB12471,1995,0
4547,EHMN,CE5935,1995,0
4548,PubChem,53481419,1995,0
4549,HMDB,HMDB00721,3100,0
4550,CHEBI,70744,3100,0
4551,PubChem,79101,3100,0
4552,HMDB,HMDB00060,471,0
4553,KEGG,C00164,471,0
4554,EHMN,C00164,471,0
4555,CHEBI,15344,471,0
4556,PubChem,96,471,0
4557,HepatoNet,HC00159,471,0
4558,KEGG,C03405,841,0
4559,EHMN,C03405,841,0
4560,HMDB,HMDB00338,897,0
4561,KEGG,C05301,897,0
4562,EHMN,C05301,897,0
4563,CHEBI,28744,897,0
4564,PubChem,247304,897,0
4565,HMDB,HMDB01308,2837,0
4566,KEGG,C04376,2837,0
4567,EHMN,C04376,2837,0
4568,CHEBI,58426,2837,0
4569,PubChem,130805,2837,0
4570,HepatoNet,HC01281,2837,0
4571,CHEBI,211060,2756,0
4572,PubChem,3191,2756,0
4573,EHMN,C02686,2977,0
4574,HMDB,HMDB00207,4229,0
4575,KEGG,C00712,4229,0
4576,CHEBI,30823,4229,0
4577,PubChem,5460221,4229,0
4578,HMDB,HMDB03533,4809,0
4579,KEGG,C01301,4809,0
4580,CHEBI,16466,4809,0
4581,PubChem,439479,4809,0
4582,HepatoNet,HC00757,4809,0
4583,HMDB,HMDB02183,2375,0
4584,KEGG,C06429,2375,0
4585,CHEBI,28125,2375,0
4586,CHEBI,11230,3931,0
4587,HMDB,HMDB04483,2797,0
4588,KEGG,C11133,2797,0
4589,PubChem,115255,2797,0
4590,HMDB,HMDB13062,2085,0
4591,EHMN,CE6235,2085,0
4592,PubChem,53481602,2085,0
4593,EHMN,C05223,2528,0
4594,CHEBI,16759,2528,0
4595,EHMN,CE5160,1717,0
4596,HMDB,HMDB01179,2660,0
4597,KEGG,C00857,2660,0
4598,EHMN,C00857,2660,0
4599,CHEBI,18304,2660,0
4600,PubChem,165491,2660,0
4601,HepatoNet,HC00564,2660,0
4602,EHMN,CE6465,2144,0
4603,HMDB,HMDB12623,1752,0
4604,EHMN,CE5242,1752,0
4605,PubChem,53481501,1752,0
4606,EHMN,C03428,3257,0
4607,CHEBI,57310,3257,0
4608,HMDB,HMDB00153,2788,0
4609,KEGG,C05141,2788,0
4610,EHMN,C05141,2788,0
4611,CHEBI,27974,2788,0
4612,PubChem,5756,2788,0
4613,EHMN,CE5343,1833,0
4614,HMDB,HMDB01359,4387,0
4615,KEGG,C02060,4387,0
4616,CHEBI,15538,4387,0
4617,PubChem,439640,4387,0
4618,EHMN,CE4847,1589,0
4619,HMDB,HMDB12497,1177,0
4620,KEGG,C15668,1177,0
4621,EHMN,CE1944,1177,0
4622,CHEBI,19092,1177,0
4623,PubChem,79803,1177,0
4624,HMDB,HMDB01044,2569,0
4625,KEGG,C00362,2569,0
4626,EHMN,C00362,2569,0
4627,CHEBI,16192,2569,0
4628,PubChem,65059,2569,0
4629,HepatoNet,HC00306,2569,0
4630,HMDB,HMDB01359,4388,0
4631,KEGG,C02060,4388,0
4632,CHEBI,15538,4388,0
4633,PubChem,439640,4388,0
4634,HMDB,HMDB01870,807,0
4635,KEGG,C00180,807,0
4636,EHMN,C00180,807,0
4637,CHEBI,30746,807,0
4638,HMDB,HMDB00038,2587,0
4639,KEGG,C02953,2587,0
4640,EHMN,C00268,2587,0
4641,CHEBI,64277,2587,0
4642,PubChem,1879,2587,0
4643,HepatoNet,HC00242,2587,0
4644,HMDB,HMDB01377,4199,0
4645,KEGG,C00007,4199,0
4646,EHMN,C00007,4199,0
4647,CHEBI,15379,4199,0
4648,PubChem,977,4199,0
4649,HepatoNet,HC00017,4199,0
4650,EHMN,CE5114,1663,0
4651,HMDB,HMDB00063,2369,0
4652,KEGG,C00735,2369,0
4653,EHMN,C00735,2369,0
4654,CHEBI,17650,2369,0
4655,PubChem,5754,2369,0
4656,HMDB,HMDB02329,4279,0
4657,KEGG,C00209,4279,0
4658,EHMN,C00209,4279,0
4659,CHEBI,16995,4279,0
4660,PubChem,971,4279,0
4661,HepatoNet,HC00195,4279,0
4662,EHMN,CE5922,1985,0
4663,HMDB,HMDB06483,747,0
4664,KEGG,C00402,747,0
4665,CHEBI,17364,747,0
4666,PubChem,83887,747,0
4667,HMDB,HMDB00250,4420,0
4668,KEGG,C00013,4420,0
4669,EHMN,C00013,4420,0
4670,CHEBI,29888,4420,0
4671,PubChem,1023,4420,0
4672,HepatoNet,HC00023,4420,0
4673,EHMN,C04637,4309,0
4674,CHEBI,28910,4309,0
4675,EHMN,CE2887,1433,0
4676,EHMN,C05953,3448,0
4677,CHEBI,27820,3448,0
4678,PubChem,99022,3448,0
4679,EHMN,CE5157,1712,0
4680,HMDB,HMDB02982,3450,0
4681,KEGG,C00959,3450,0
4682,EHMN,C00959,3450,0
4683,CHEBI,27624,3450,0
4684,PubChem,114675,3450,0
4685,EHMN,CE2596,1366,0
4686,EHMN,CE2962,1457,0
4687,HMDB,HMDB00119,3063,0
4688,KEGG,C00048,3063,0
4689,EHMN,C00048,3063,0
4690,CHEBI,16891,3063,0
4691,PubChem,760,3063,0
4692,CHEBI,57795,4318,0
4693,HMDB,HMDB01235,621,0
4694,KEGG,C03373,621,0
4695,EHMN,C03373,621,0
4696,CHEBI,58592,621,0
4697,PubChem,161500,621,0
4698,HepatoNet,HC01108,621,0
4699,HMDB,HMDB06512,4037,0
4700,PubChem,193536,4037,0
4701,EHMN,C05711,3304,0
4702,EHMN,CE2883,1424,0
4703,PubChem,5803,1424,0
4704,EHMN,CE2206,1244,0
4705,CHEBI,47812,1244,0
4706,PubChem,5283703,1244,0
4707,HMDB,HMDB12455,5017,0
4708,KEGG,C05444,5017,0
4709,EHMN,C05444,5017,0
4710,CHEBI,28540,5017,0
4711,PubChem,3082089,5017,0
4712,HepatoNet,HC01453,5017,0
4713,CHEBI,62671,2906,0
4714,HMDB,HMDB06219,38,0
4715,KEGG,D00348,38,0
4716,EHMN,CE2952,38,0
4717,CHEBI,6067,38,0
4718,PubChem,5282379,38,0
4719,HMDB,HMDB01547,2373,0
4720,KEGG,C02140,2373,0
4721,EHMN,C02140,2373,0
4722,CHEBI,16827,2373,0
4723,HMDB,HMDB00239,4519,0
4724,KEGG,C00314,4519,0
4725,EHMN,C00314,4519,0
4726,CHEBI,16709,4519,0
4727,PubChem,1054,4519,0
4728,HepatoNet,HC00268,4519,0
4729,HMDB,HMDB12555,1962,0
4730,EHMN,CE5843,1962,0
4731,PubChem,53481461,1962,0
4732,EHMN,CE5700,1915,0
4733,EHMN,C00641,25,0
4734,CHEBI,17815,25,0
4735,HMDB,HMDB13061,954,0
4736,KEGG,C11304,954,0
4737,EHMN,C11304,954,0
4738,PubChem,5281898,954,0
4739,HMDB,HMDB06893,5012,0
4740,KEGG,C05452,5012,0
4741,EHMN,C05452,5012,0
4742,CHEBI,28047,5012,0
4743,PubChem,3080603,5012,0
4744,HepatoNet,HC01461,5012,0
4745,HMDB,HMDB01303,3412,0
4746,KEGG,C00038,3412,0
4747,CHEBI,29105,3412,0
4748,PubChem,32051,3412,0
4749,KEGG,C04794,3200,0
4750,CHEBI,16126,3200,0
4751,PubChem,440484,3200,0
4752,HMDB,HMDB01190,3639,0
4753,KEGG,C00637,3639,0
4754,EHMN,C00637,3639,0
4755,CHEBI,18086,3639,0
4756,PubChem,800,3639,0
4757,HMDB,HMDB00193,3637,0
4758,KEGG,C00311,3637,0
4759,EHMN,C00311,3637,0
4760,CHEBI,30887,3637,0
4761,PubChem,1198,3637,0
4762,HepatoNet,HC00266,3637,0
4763,EHMN,CE5757,1926,0
4764,HMDB,HMDB00518,832,0
4765,KEGG,C02528,832,0
4766,EHMN,C02528,832,0
4767,CHEBI,16755,832,0
4768,PubChem,10133,832,0
4769,HepatoNet,HC00958,832,0
4770,HMDB,HMDB00226,4273,0
4771,KEGG,C00295,4273,0
4772,EHMN,C00295,4273,0
4773,CHEBI,16742,4273,0
4774,PubChem,967,4273,0
4775,HepatoNet,HC00256,4273,0
4776,HMDB,HMDB00973,4390,0
4777,KEGG,C00009,4390,0
4778,EHMN,C00009,4390,0
4779,CHEBI,43474,4390,0
4780,PubChem,1004,4390,0
4781,HepatoNet,HC00019,4390,0
4782,KEGG,C07148,4866,0
4783,CHEBI,27999,4866,0
4784,PubChem,5505,4866,0
4785,HMDB,HMDB13032,2056,0
4786,EHMN,CE6185,2056,0
4787,PubChem,53481589,2056,0
4788,HMDB,HMDB12580,2139,0
4789,EHMN,CE6460,2139,0
4790,PubChem,53481475,2139,0
4791,HMDB,HMDB01228,3051,0
4792,KEGG,C03287,3051,0
4793,EHMN,C03287,3051,0
4794,CHEBI,17798,3051,0
4795,PubChem,193475,3051,0
4796,HepatoNet,HC01092,3051,0
4797,HMDB,HMDB06234,4061,0
4798,KEGG,C04062,4061,0
4799,CHEBI,18225,4061,0
4800,HMDB,HMDB01564,1054,0
4801,KEGG,C00570,1054,0
4802,EHMN,C00570,1054,0
4803,CHEBI,16732,1054,0
4804,PubChem,123727,1054,0
4805,HepatoNet,HC00433,1054,0
4806,HMDB,HMDB01425,2801,0
4807,KEGG,C02538,2801,0
4808,EHMN,C02538,2801,0
4809,CHEBI,17474,2801,0
4810,PubChem,3001028,2801,0
4811,HepatoNet,HC00961,2801,0
4812,HMDB,HMDB00868,5050,0
4813,KEGG,C00231,5050,0
4814,CHEBI,16332,5050,0
4815,PubChem,439190,5050,0
4816,HepatoNet,HC00209,5050,0
4817,HMDB,HMDB01252,772,0
4818,KEGG,C00576,772,0
4819,EHMN,C00576,772,0
4820,CHEBI,15710,772,0
4821,PubChem,249,772,0
4822,HepatoNet,HC00435,772,0
4823,HMDB,HMDB12715,1256,0
4824,KEGG,C16217,1256,0
4825,EHMN,CE2248,1256,0
4826,CHEBI,50583,1256,0
4827,PubChem,24906329,1256,0
4828,HMDB,HMDB01113,3679,0
4829,KEGG,C02939,3679,0
4830,EHMN,C02939,3679,0
4831,CHEBI,57345,3679,0
4832,PubChem,439855,3679,0
4833,HepatoNet,HC01021,3679,0
4834,HMDB,HMDB00900,4987,0
4835,KEGG,C05441,4987,0
4836,CHEBI,28934,4987,0
4837,PubChem,5280793,4987,0
4838,HMDB,HMDB00220,3497,0
4839,KEGG,C00249,3497,0
4840,CHEBI,15756,3497,0
4841,PubChem,985,3497,0
4842,HMDB,HMDB13061,953,0
4843,KEGG,C11304,953,0
4844,EHMN,C11304,953,0
4845,PubChem,5281898,953,0
4846,HMDB,HMDB05082,922,0
4847,KEGG,C06315,922,0
4848,EHMN,C06315,922,0
4849,CHEBI,6499,922,0
4850,PubChem,5280915,922,0
4851,HMDB,HMDB01201,3010,0
4852,KEGG,C00035,3010,0
4853,EHMN,C00035,3010,0
4854,CHEBI,17552,3010,0
4855,PubChem,8977,3010,0
4856,HepatoNet,HC00043,3010,0
4857,HMDB,HMDB01903,62,0
4858,KEGG,C01673,62,0
4859,CHEBI,17823,62,0
4860,PubChem,5280453,62,0
4861,HMDB,HMDB02226,595,0
4862,KEGG,C16527,595,0
4863,CHEBI,53487,595,0
4864,PubChem,5497181,595,0
4865,HMDB,HMDB12556,2204,0
4866,EHMN,CE7145,2204,0
4867,PubChem,53481462,2204,0
4868,EHMN,C00417,3233,0
4869,CHEBI,16383,3233,0
4870,PubChem,309,3233,0
4871,EHMN,CE1935,1160,0
4872,HMDB,HMDB01129,530,0
4873,KEGG,C00645,530,0
4874,EHMN,C00645,530,0
4875,CHEBI,63153,530,0
4876,PubChem,439281,530,0
4877,HepatoNet,HC00474,530,0
4878,HMDB,HMDB06236,4287,0
4879,KEGG,C00601,4287,0
4880,EHMN,C00601,4287,0
4881,CHEBI,16424,4287,0
4882,PubChem,998,4287,0
4883,HepatoNet,HC00448,4287,0
4884,EHMN,CE5345,1841,0
4885,HMDB,HMDB00574,2457,0
4886,KEGG,C00097,2457,0
4887,CHEBI,17561,2457,0
4888,PubChem,5862,2457,0
4889,HepatoNet,HC00099,2457,0
4890,HMDB,HMDB00251,4743,0
4891,KEGG,C00245,4743,0
4892,CHEBI,15891,4743,0
4893,PubChem,1123,4743,0
4894,HMDB,HMDB01409,2738,0
4895,KEGG,C00365,2738,0
4896,EHMN,C00365,2738,0
4897,CHEBI,17622,2738,0
4898,PubChem,65063,2738,0
4899,HepatoNet,HC00309,2738,0
4900,HMDB,HMDB06893,5014,0
4901,KEGG,C05452,5014,0
4902,EHMN,C05452,5014,0
4903,CHEBI,28047,5014,0
4904,PubChem,3080603,5014,0
4905,HepatoNet,HC01461,5014,0
4906,EHMN,CE5815,1951,0
4907,HMDB,HMDB06513,2510,0
4908,KEGG,C16173,2510,0
4909,PubChem,23724650,2510,0
4910,HMDB,HMDB00189,3676,0
4911,KEGG,C00081,3676,0
4912,EHMN,C00081,3676,0
4913,CHEBI,16039,3676,0
4914,PubChem,8583,3676,0
4915,HepatoNet,HC00084,3676,0
4916,HMDB,HMDB01018,4944,0
4917,KEGG,C00190,4944,0
4918,EHMN,C00190,4944,0
4919,CHEBI,16082,4944,0
4920,PubChem,439179,4944,0
4921,HepatoNet,HC00181,4944,0
4922,HMDB,HMDB03411,4456,0
4923,KEGG,C00763,4456,0
4924,CHEBI,16313,4456,0
4925,PubChem,8988,4456,0
4926,HMDB,HMDB00968,4066,0
4927,KEGG,C01220,4066,0
4928,EHMN,C01220,4066,0
4929,CHEBI,17816,4066,0
4930,CHEBI,62575,2950,0
4931,HMDB,HMDB00335,895,0
4932,KEGG,C05300,895,0
4933,EHMN,C05300,895,0
4934,CHEBI,776,895,0
4935,PubChem,115116,895,0
4936,HMDB,HMDB00215,512,0
4937,KEGG,C00140,512,0
4938,EHMN,C00140,512,0
4939,CHEBI,506227,512,0
4940,PubChem,439174,512,0
4941,HepatoNet,HC00138,512,0
4942,HMDB,HMDB00935,4941,0
4943,KEGG,C00167,4941,0
4944,EHMN,C00167,4941,0
