1702,41
1703,41
1704,41
1705,41
1706,41
1707,41
1708,41
1709,41
1710,41
1711,41
1712,51
1713,51
1714,51
1715,51
1716,51
1717,51
1718,29
1719,29
1720,29
1721,29
1722,29
1723,29
1724,29
1725,29
1726,29
1727,78
1728,42
1729,50
1730,12
1731,78
1732,42
1733,55
1734,41
1735,41
1736,29
1737,65
1738,55
1739,42
1740,35
1741,2
1742,93
1743,29
1744,64
1745,65
1746,17
1747,77
1748,93
1749,93
1750,93
1751,93
1752,93
1753,93
1754,93
1755,93
1756,93
1757,93
1758,93
1759,93
1760,93
1761,93
1762,93
1763,93
1764,93
1765,93
1766,64
1767,64
1768,11
1769,29
1770,29
1771,71
1772,93
1773,93
1774,93
1775,93
1776,93
1777,29
1778,39
1779,29
1780,39
1781,29
1782,39
1783,29
1784,39
1785,29
1786,39
1787,14
1788,14
1789,72
1790,72
1791,29
1792,39
1793,29
1794,39
1795,29
1796,39
1797,29
1798,39
1799,29
1800,39
1801,29
1802,39
1803,29
1804,39
1805,29
1806,39
1807,48
1808,16
1809,91
1810,16
1811,65
1812,65
1813,65
1814,65
1815,67
1816,88
1817,88
1818,88
1819,88
1820,88
1821,88
1822,88
1823,88
1824,88
1825,88
1826,88
1827,88
1828,88
1829,88
1830,88
1831,88
1832,88
1833,88
1834,88
1835,88
1836,88
1837,88
1838,71
1839,71
1840,71
1841,71
1842,71
1843,71
1844,5
1845,5
1846,5
1847,5
1848,5
1849,5
1850,5
1851,5
1852,5
1853,5
1854,5
1855,5
1856,5
1857,5
1858,5
1859,5
1860,5
1861,5
1862,5
1863,5
1864,71
1865,71
1866,71
1867,71
1868,71
1869,71
1870,71
1871,4
1872,71
1873,71
1874,73
1875,78
1876,92
1877,24
1878,24
1879,10
1880,96
1881,96
1882,96
1883,78
1884,17
1885,29
1886,24
1887,17
1888,67
1889,67
1890,29
1891,39
1892,14
1893,14
1894,14
1895,14
1896,14
1897,14
1898,14
1899,14
1900,14
1901,14
1902,72
1903,14
1904,14
1905,14
1906,14
1907,14
1908,14
1909,14
1910,14
1911,67
1912,29
1913,39
1914,29
1915,39
1916,29
1917,39
1918,29
1919,39
1920,39
1921,48
1922,67
1923,67
1924,67
1925,67
1926,12
1927,40
1928,40
1929,40
1930,40
1931,40
1932,3
1933,12
1934,39
1935,48
1936,12
1937,29
1938,29
1939,40
1940,29
1941,40
1942,48
1943,12
1944,29
1945,13
1946,67
1947,67
1948,67
1949,67
1950,78
1951,15
1952,72
1953,14
1954,72
1955,67
1956,67
1957,67
1958,29
1959,48
1960,50
1961,50
1962,27
1963,27
1964,27
1965,27
1966,27
1967,27
1968,29
1969,29
1970,29
1971,29
1972,64
1973,88
1974,29
1975,39
1976,29
1977,39
1978,39
1979,39
1980,10
1981,42
1982,93
1983,93
1984,93
1985,93
1986,93
1987,93
1988,93
1989,93
1990,93
1991,93
1992,93
1993,93
1994,93
1995,93
1996,93
1997,93
1998,93
1999,93
2000,28
2001,13
2002,71
2003,71
2004,82
2005,82
2006,27
2007,27
2008,98
2009,98
2010,6
2011,6
2012,46
2013,46
2014,17
2015,67
2016,67
2017,13
2018,61
2019,7
2020,7
2021,7
2022,7
2023,23
2024,23
2025,40
2026,40
2027,40
2028,40
2029,40
2030,40
2031,40
2032,40
2033,40
2034,40
2035,40
2036,29
2037,61
2038,61
2039,61
2040,61
2041,61
2042,40
2043,71
2044,71
2045,71
2046,71
2047,40
2048,40
2049,40
2050,40
2051,40
2052,29
2053,29
2054,29
2055,17
2056,39
2057,48
2058,17
2059,48
2060,13
2061,13
2062,29
2063,29
2064,29
2065,46
2066,74
2067,29
2068,29
2069,29
2070,65
2071,29
2072,13
2073,13
2074,46
2075,24
2076,28
2077,74
2078,74
2079,74
2080,19
2081,74
2082,15
2083,65
2084,29
2085,48
2086,35
2087,17
2088,29
2089,50
2090,50
2091,65
2092,64
2093,24
2094,27
2095,29
2096,65
2097,65
2098,50
2099,50
2100,50
2101,64
2102,29
2103,29
2104,65
2105,50
2106,73
2107,73
2108,27
2109,81
2110,81
2111,29
2112,48
2113,29
2114,29
2115,65
2116,64
2117,29
2118,42
2119,6
2120,6
2121,39
2122,77
2123,96
2124,96
2125,27
2126,29
2127,39
2128,29
2129,39
2130,60
2131,60
2132,73
2133,75
2134,75
2135,75
2136,75
2137,75
2138,29
2139,39
2140,29
2141,39
2142,11
2143,11
2144,6
2145,29
2146,29
2147,48
2148,65
2149,29
2150,39
2151,46
2152,74
2153,74
2154,28
2155,28
2156,28
2157,28
2158,17
2159,28
2160,28
2161,34
2162,34
2163,77
2164,6
2165,38
2166,18
2167,29
2168,17
2169,96
2170,96
2171,17
2172,96
2173,36
2174,36
2175,75
2176,75
2177,75
2178,91
2179,29
2180,48
2181,65
2182,77
2183,64
2184,29
2185,17
2186,39
2187,48
2188,65
2189,77
2190,64
2191,75
2192,75
2193,75
2194,75
2195,75
2196,75
2197,75
2198,75
2199,75
2200,75
2201,75
2202,75
2203,75
2204,75
2205,75
2206,75
2207,75
2208,75
2209,75
2210,75
2211,35
2212,35
2213,94
2214,23
2215,23
2216,48
2217,37
2218,29
2219,29
2220,17
2221,29
2222,29
2223,64
2224,29
2225,17
2226,78
2227,10
2228,42
2229,42
2230,64
2231,41
2232,41
2233,41
2234,29
2235,91
2236,94
2237,19
2238,19
2239,29
2240,19
2241,29
2242,29
2243,29
2244,29
2245,29
2246,35
2247,55
2248,11
2249,11
2250,11
2251,65
2252,64
2253,11
2254,11
2255,29
2256,47
2257,29
2258,41
2259,41
2260,41
2261,41
2262,29
2263,50
2264,50
2265,50
2266,50
2267,64
2268,77
2269,61
2270,61
2271,61
2272,61
2273,61
2274,61
2275,61
2276,61
2277,59
2278,59
2279,59
2280,59
2281,56
2282,56
2283,59
2284,59
2285,59
2286,59
2287,59
2288,59
2289,59
2290,59
2291,59
2292,59
2293,59
2294,59
2295,56
2296,61
2297,29
2298,48
2299,29
2300,39
2301,65
2302,17
2303,64
2304,48
2305,64
2306,18
2307,22
2308,89
2309,29
2310,16
2311,16
2312,16
2313,16
2314,91
2315,91
2316,91
2317,91
2318,61
2319,61
2320,61
2321,7
2322,48
2323,77
2324,29
2325,65
2326,94
2327,94
2328,29
2329,19
2330,19
2331,15
2332,6
2333,8
2334,6
2335,29
2336,29
2337,48
2338,65
2339,29
2340,29
2341,11
2342,17
2343,64
2344,29
2345,52
2346,52
2347,77
2348,19
2349,51
2350,29
2351,29
2352,10
2353,42
2354,50
2355,12
2356,29
2357,48
2358,29
2359,48
2360,29
2361,48
2362,39
2363,35
2364,35
2365,35
2366,35
2367,12
2368,12
2369,81
2370,81
2371,83
2372,81
2373,81
2374,81
2375,81
2376,41
2377,29
2378,48
2379,97
2380,97
2381,89
2382,81
2383,78
2384,81
2385,29
2386,17
2387,29
2388,17
2389,29
2390,29
2391,17
2392,29
2393,29
2394,29
2395,65
2396,94
2397,94
2398,29
2399,35
2400,64
2401,41
2402,41
2403,41
2404,29
2405,81
2406,29
2407,61
2408,7
2409,7
2410,7
2411,29
2412,81
2413,29
2414,29
2415,65
2416,65
2417,41
2418,41
2419,41
2420,29
2421,41
2422,41
2423,41
2424,29
2425,41
2426,41
2427,41
2428,29
2429,41
2430,41
2431,41
2432,29
2433,11
2434,11
2435,73
2436,29
2437,98
2438,60
2439,60
2440,41
2441,60
2442,41
2443,60
2444,60
2445,31
2446,31
2447,31
2448,54
2449,11
2450,11
2451,82
2452,82
2453,82
2454,82
2455,35
2456,98
2457,98
2458,98
2459,98
2460,29
2461,29
2462,64
2463,65
2464,77
2465,71
2466,71
2467,71
2468,71
2469,71
2470,71
2471,71
2472,75
2473,75
2474,75
2475,75
2476,71
2477,71
2478,71
2479,71
2480,91
2481,19
2482,29
2483,65
2484,65
2485,13
2486,13
2487,13
2488,65
2489,65
2490,29
2491,71
2492,71
2493,42
2494,71
2495,71
2496,42
2497,29
2498,29
2499,17
2500,39
2501,48
2502,91
2503,91
2504,94
2505,41
2506,41
2507,41
2508,21
2509,97
2510,97
2511,41
2512,41
2513,97
2514,16
2515,16
2516,92
2517,81
2518,81
2519,81
2520,52
2521,52
2522,35
2523,35
2524,29
2525,48
2526,17
2527,29
2528,29
2529,52
2530,97
2531,29
2532,97
2533,29
2534,29
2535,11
2536,71
2537,71
2538,71
2539,52
2540,94
2541,81
2542,81
2543,19
2544,8
2545,77
2546,8
2547,8
2548,8
2549,77
2550,8
2551,8
2552,8
2553,8
2554,8
2555,8
2556,8
2557,8
2558,8
2559,8
2560,8
2561,77
2562,77
2563,8
2564,8
2565,8
2566,8
2567,8
2568,8
2569,21
2570,77
2571,13
2572,13
2573,13
2574,71
2575,71
2576,71
2577,71
2578,71
2579,71
2580,71
2581,71
2582,71
2583,71
2584,71
2585,71
2586,71
2587,71
2588,71
2589,71
2590,94
2591,94
2592,94
2593,94
2594,94
2595,94
2596,21
2597,94
2598,60
2599,92
2600,93
2601,93
2602,93
2603,93
2604,93
2605,93
2606,29
2607,92
2608,29
2609,48
2610,3
2611,3
2612,92
2613,92
2614,95
2615,65
2616,14
2617,14
2618,14
2619,14
2620,14
2621,14
2622,14
2623,14
2624,14
2625,14
2626,7
2627,14
2628,14
2629,14
2630,14
2631,14
2632,14
2633,14
2634,23
2635,7
2636,7
2637,7
2638,7
2639,7
2640,7
2641,7
2642,7
2643,14
2644,14
2645,14
2646,14
2647,14
2648,14
2649,14
2650,14
2651,14
2652,14
2653,7
2654,14
2655,14
2656,14
2657,7
2658,7
2659,7
2660,7
2661,7
2662,7
2663,7
2664,14
2665,29
2666,33
2667,64
2668,17
2669,32
2670,32
2671,32
2672,17
2673,64
2674,32
2675,32
2676,17
2677,64
2678,32
2679,77
2680,64
2681,17
2682,14
2683,67
2684,67
2685,14
2686,29
2687,29
2688,29
2689,29
2690,29
2691,39
2692,29
2693,64
2694,63
2695,29
2696,29
2697,29
2698,29
2699,6
2700,6
2701,6
2702,6
2703,6
2704,6
2705,6
2706,6
2707,6
2708,6
2709,6
2710,6
2711,6
2712,6
2713,6
2714,6
2715,6
2716,6
2717,6
2718,6
2719,6
2720,6
2721,6
2722,6
2723,6
2724,6
2725,6
2726,6
2727,6
2728,6
2729,6
2730,6
2731,6
2732,6
2733,6
2734,6
2735,6
2736,6
2737,29
2738,77
2739,64
2740,32
2741,77
2742,29
2743,29
2744,29
2745,32
2746,32
2747,32
2748,32
2749,77
2750,1
2751,32
2752,32
2753,32
2754,32
2755,91
2756,92
2757,92
2758,29
2759,32
2760,29
2761,29
2762,91
2763,29
2764,29
2765,29
2766,64
2767,41
2768,41
2769,41
2770,29
2771,3
2772,3
2773,32
2774,57
2775,6
2776,38
2777,6
2778,6
2779,57
2780,6
2781,57
2782,6
2783,57
2784,57
2785,57
2786,6
2787,57
2788,57
2789,57
2790,6
2791,6
2792,38
2793,6
2794,6
2795,38
2796,6
2797,38
2798,6
2799,6
2800,38
2801,77
2802,6
2803,6
2804,6
2805,6
2806,13
2807,13
2808,29
2809,65
2810,77
2811,64
2812,29
2813,17
2814,65
2815,77
2816,64
2817,29
2818,39
2819,29
2820,39
2821,27
2822,24
2823,65
2824,64
2825,29
2826,29
2827,94
2828,29
2829,64
2830,94
2831,94
2832,94
2833,29
2834,58
2835,29
2836,28
2837,31
2838,31
2839,77
2840,77
2841,24
2842,65
2843,65
2844,24
2845,29
2846,58
2847,29
2848,64
2849,59
2850,59
2851,59
2852,59
2853,59
2854,59
2855,59
2856,59
2857,59
2858,59
2859,59
2860,59
2861,59
2862,56
2863,56
2864,56
2865,56
2866,56
2867,56
2868,56
2869,44
2870,44
2871,44
2872,44
2873,44
2874,70
2875,70
2876,70
2877,44
2878,44
2879,44
2880,56
2881,44
2882,59
2883,44
2884,59
2885,56
2886,82
2887,82
2888,82
2889,44
2890,82
2891,56
2892,56
2893,56
2894,56
2895,56
2896,82
2897,11
2898,74
2899,92
2900,92
2901,17
2902,39
2903,77
2904,86
2905,73
2906,73
2907,73
2908,29
2909,77
2910,77
2911,77
2912,83
2913,39
2914,39
2915,65
2916,17
2917,39
2918,73
2919,73
2920,73
2921,73
2922,35
2923,98
2924,81
2925,24
2926,41
2927,41
2928,29
2929,6
2930,6
2931,6
2932,6
2933,6
2934,78
2935,22
2936,22
2937,17
2938,39
2939,65
2940,86
2941,1
2942,29
2943,65
2944,78
2945,78
2946,77
2947,29
2948,41
2949,29
2950,73
2951,73
2952,73
2953,78
2954,42
2955,27
2956,82
2957,82
2958,82
2959,78
2960,82
2961,78
2962,96
2963,96
2964,50
2965,29
2966,78
2967,78
2968,73
2969,73
2970,82
2971,82
2972,86
2973,92
2974,92
2975,29
2976,29
2977,65
2978,29
2979,86
2980,86
2981,29
2982,86
2983,86
2984,41
2985,29
2986,29
2987,8
2988,8
2989,8
2990,8
2991,8
2992,8
2993,8
2994,8
2995,8
2996,8
2997,8
2998,8
2999,8
