800,CYSTHRNaEx,0,0
801,CYSTS,0,0
802,CYSTSERex,0,0
803,CYTD,0,0
804,CYTDK1,0,0
805,CYTDK2m,0,0
806,CYTDn,0,0
807,CYTDt,1,0
808,CYTDt4,0,0
809,CYTDtl,1,0
810,CYTDtm,1,0
811,CYTDtn,1,0
812,CYTK1,1,0
813,CYTK10,1,0
814,CYTK10n,1,0
815,CYTK11,1,0
816,CYTK11n,1,0
817,CYTK12,1,0
818,CYTK12n,1,0
819,CYTK13,1,0
820,CYTK13n,1,0
821,CYTK14,1,0
822,CYTK14n,1,0
823,CYTK1m,1,0
824,CYTK1n,1,0
825,CYTK2,1,0
826,CYTK2n,1,0
827,CYTK3,1,0
828,CYTK3n,1,0
829,CYTK4,1,0
830,CYTK4n,1,0
831,CYTK5,1,0
832,CYTK5n,1,0
833,CYTK6,1,0
834,CYTK6n,1,0
835,CYTK7,1,0
836,CYTK7n,1,0
837,CYTK8,1,0
838,CYTK8n,1,0
839,CYTK9,1,0
840,CYTK9n,1,0
841,D_3AIBt,0,0
842,D3AIBTm,1,0
843,DADA,0,0
844,DADAe,0,0
845,DADNK,0,0
846,DADNt4,1,0
847,DAG_HSter,0,0
848,DAGK_hs,1,0
849,DAGKn_hs,1,0
850,DAGt,1,0
851,DALAOXx,0,0
852,DALAt2r,1,0
853,DALAt2rL,1,0
854,DALAxt,0,0
855,DARGOp,0,0
856,DASCBH,0,0
857,DASCBR,0,0
858,DASPO1p,0,0
859,DATPtn,1,0
860,DCIm,1,0
861,DCK1m,1,0
862,DCK1n,1,0
863,DCK2n,1,0
864,DCMPDA,1,0
865,DCSPTN1COAtx,1,0
866,DCSPTN1CPT1,0,0
867,DCSPTN1CPT2,0,0
868,DCSPTN1CRNt,0,0
869,DCSPTN1t,1,0
870,DCT,1,0
871,DCTPtn,1,0
872,DCYTD,0,0
873,DCYTDn,0,0
874,DCYTt,1,0
875,DDPGAm,1,0
876,DEBRISOQUINEt,1,0
877,DECDPtm,1,0
878,DEDOLP1_L,0,0
879,DEDOLP1_U,0,0
880,DEDOLP2_L,0,0
881,DEDOLP2_U,0,0
882,DEDOLR_L,0,0
883,DEDOLR_U,0,0
884,DESAT16_2,0,0
885,DESAT18_10,0,0
886,DESAT18_3,0,0
887,DESAT18_4,0,0
888,DESAT18_5,0,0
889,DESAT18_6,0,0
890,DESAT18_7,0,0
891,DESAT18_8,0,0
892,DESAT18_9,0,0
893,DESAT20_1,0,0
894,DESAT20_2,0,0
895,DESAT22_1p,0,0
896,DESAT22_2p,0,0
897,DESAT24_1,0,0
898,DGAT,0,0
899,DGCHOLte,1,0
900,DGCHOLtx,1,0
901,DGK1,1,0
902,DGK2m,1,0
903,DGNSKm,0,0
904,DGSNt,1,0
905,DGSNtm,1,0
906,DGTPtn,1,0
907,DGULND,1,0
908,DHAAt1r,1,0
909,DHAPA,0,0
910,DHAPAx,0,0
911,DHCHOLESTANATEtm,1,0
912,DHCR241r,0,0
913,DHCR242r,0,0
914,DHCR243r,0,0
915,DHCR71r,0,0
916,DHCR72r,0,0
917,DHCRD1,0,0
918,DHCRD2,0,0
919,DHDPBMTm,0,0
920,DHEASt,1,0
921,DHEAStr,1,0
922,DHEASULT,0,0
923,DHEAtr,1,0
924,DHFR,1,0
925,DHFtl,1,0
926,DHFtm,1,0
927,DHORD9,0,0
928,DHORTS,1,0
929,DHPM1,0,0
930,DHPM2,0,0
931,DHPR,0,0
932,DHPR2,0,0
933,DIDPtn,1,0
934,DIGALSGALSIDEte,1,0
935,DIGALSGALSIDEtg,1,0
936,DIGALSIDEtg,1,0
937,DIGALSIDEtl,1,0
938,DINt,1,0
939,DITPtn,1,0
940,DKMPPD,0,0
941,D_LACt2,1,0
942,D_LACtm,1,0
943,DLNLCGCPT1,0,0
944,DLNLCGCPT2,0,0
945,DLNLCGCRNt,0,0
946,DLNLCGt,1,0
947,DM_13_cis_oretn_n_,0,0
948,DM_13_cis_retn_n_,0,0
949,DM_Asn_X_Ser_Thr_ly_,0,0
950,DM_atp_c_,0,0
951,DM_avite1_c_,0,0
952,DM_avite2_c_,0,0
953,DM_bvite_c_,0,0
954,DM_core5_g_,0,0
955,DM_core7_g_,0,0
956,DM_core8_g_,0,0
957,DM_datp_m_,0,0
958,DM_datp_n_,0,0
959,DM_dctp_m_,0,0
960,DM_dctp_n_,0,0
961,DM_dem2emgacpail_prot_hs_r_,0,0
962,DM_dgpi_prot_hs_r_,0,0
963,DM_dgtp_m_,0,0
964,DM_dgtp_n_,0,0
965,DM_dsT_antigen_g_,0,0
966,DM_dttp_m_,0,0
967,DM_dttp_n_,0,0
968,DM_ethamp_r_,0,0
969,DM_gncore2_g_,0,0
970,DM_gpi_sig_er_,0,0
