Metabolite abbreviation,Kegg ID,Kegg ID_1,EHMN ID
HC00682[m],C01136,[],C01136
HC00695[m],C01169,[],C01169
HC00718[c],C01210,[],[]
HC00822[e],C01674,[],C01674
HC00822[l],C01674,[],C01674
HC00832[c],C01721,[],[]
HC00900[c],C02170,[],C02170
HC00900[m],C02170,[],C02170
HC00955[e],C02512,[],C02512
HC01007[c],C02838,[],C02838
HC01007[m],C02838,[],C02838
HC01007[x],C02838,[],C02838
HC01104[e],C03360,[],C03360
HC01111[c],C00446,[],[]
HC01115[c],C03410,[],C03410
HC01118[r],C03428,[],C03428
HC01161[c],[],[],[]
HC01162[c],C03691,[],C03691
HC01180[c],C03785,[],C03785
HC01223[m],C04047,[],C04047
HC01231[c],C04079,[],C04079
HC01231[m],C04079,[],C04079
HC01254[c],C04244,[],C04244
HC01255[c],C04246,[],C04246
HC01321[c],C04618,[],C04618
HC01322[c],C04619,[],C04619
HC01323[c],C04620,[],C04620
HC01326[c],C04633,[],C04633
HC01335[c],[],[],[]
HC01361[e],C04874,[],C04874
HC01376[m],C05118,[],C05118
HC01377[m],C05119,[],C05119
HC01397[m],C05258,[],C05258
HC01397[x],C05258,[],C05258
HC01399[m],C05260,[],C05260
HC01399[x],C05260,[],C05260
HC01401[m],C05262,[],C05262
HC01401[x],C05262,[],C05262
HC01403[m],C05264,[],C05264
HC01403[x],C05264,[],C05264
HC01405[m],C05266,[],C05266
HC01406[m],C05267,[],C05267
HC01407[m],C05268,[],C05268
HC01408[m],C05269,[],C05269
HC01409[m],C05270,[],C05270
HC01410[m],C05271,[],C05271
HC01412[m],C05273,[],C05273
HC01412[x],C05273,[],C05273
HC01414[x],C05275,[],C05275
HC01415[m],C05276,[],C05276
HC01434[c],C05379,[],C05379
HC01434[m],C05379,[],C05379
HC01434[x],C05379,[],C05379
HC01435[m],C05381,[],C05381
HC01440[e],C05394,[],C05394
HC01441[e],C05396,[],C05396
HC01444[e],C05401,[],C05401
HC01446[e],C05403,[],C05403
HC01459[x],C05450,[],C05450
HC01496[m],C05520,[],C05520
HC01501[c],C05529,C00320,C05529
HC01522[c],C05585,[],C05585
HC01577[e],C05711,[],C05711
HC01587[c],C05744,[],C05744
HC01588[c],C05745,[],C05745
HC01589[c],C05746,[],C05746
HC01590[c],C05747,[],C05747
HC01591[c],C05748,[],C05748
HC01592[c],C05749,[],C05749
HC01593[c],C05750,[],C05750
HC01594[c],C05751,[],C05751
HC01595[c],C05752,[],C05752
HC01596[c],C05753,[],C05753
HC01597[c],C05754,[],C05754
HC01598[c],C05755,[],C05755
HC01599[c],C05756,[],C05756
HC01600[c],C05757,[],C05757
HC01601[c],C05758,[],C05758
HC01602[c],C05759,[],C05759
HC01603[c],C05760,[],C05760
HC01605[c],C05762,[],C05762
HC01606[c],C05763,[],C05763
HC01609[e],C05766,[],C05766
HC01610[e],C05768,[],C05768
HC01651[c],C05922,[],C05922
HC01651[n],C05922,[],C05922
HC01652[c],C05923,[],C05923
HC01652[n],C05923,[],C05923
HC01668[c],C05983,[],C05983
HC01668[m],C05983,[],C05983
HC01672[c],C05993,[],C05993
HC01700[e],C06114,[],C06114
HC01710[c],C06148,[],C06148
HC01710[n],C06148,[],C06148
HC01712[m],C06157,[],C06157
HC01787[c],C08241,[],[]
HC01787[e],C08241,[],[]
HC01797[c],C10905,[],[]
HC01842[c],C13482,[],[]
HC01852[c],C00393,[],[]
HC01852[e],C00393,[],[]
HC01852[l],C00393,[],[]
HC01939[c],[],[],[]
HC01939[e],[],[],[]
HC01939[l],[],[],[]
HC01942[c],[],[],[]
HC01942[e],[],[],[]
HC01942[l],[],[],[]
HC01943[c],[],[],[]
HC01943[e],[],[],[]
HC01943[l],[],[],[]
HC01944[c],C05780,[],[]
HC01944[e],C05780,[],[]
HC01944[l],C05780,[],[]
HC01988[c],C04088,[],[]
HC02020[l],C11251,[],[]
HC02020[r],C11251,[],[]
HC02021[r],[],[],[]
HC02022[l],[],[],[]
HC02022[r],[],[],[]
HC02023[l],C14641,[],[]
HC02023[r],C14641,[],[]
HC02024[l],C15441,[],[]
HC02024[r],C15441,[],[]
HC02025[r],[],[],[]
HC02026[r],[],[],[]
HC02027[l],[],[],[]
HC02027[r],[],[],[]
HC02029[c],[],[],[]
HC02030[c],[],[],[]
HC02031[c],[],[],[]
HC02032[c],[],[],[]
HC02033[c],[],[],[]
HC02036[c],[],[],[]
HC02097[c],C16219,[],[]
HC02098[c],C16220,[],[]
HC02099[c],C16221,[],[]
HC02100[l],C03242,[],[]
HC02100[r],C03242,[],[]
HC02108[r],C15808,[],[]
HC02109[r],C15816,[],[]
HC02110[r],C05103,[],[]
HC02111[c],[],[],[]
HC02111[m],[],[],[]
HC02112[c],[],[],[]
HC02112[m],[],[],[]
HC02112[r],[],[],[]
HC02112[x],[],[],[]
HC02113[c],[],[],[]
HC02113[m],[],[],[]
HC02113[r],[],[],[]
HC02113[x],[],[],[]
HC02114[c],[],[],[]
HC02115[c],[],[],[]
HC02115[m],[],[],[]
HC02116[c],[],[],[]
HC02119[c],[],[],[]
HC02121[c],C14180,[],C14180
HC02129[c],[],[],[]
HC02136[c],[],[],[]
HC02147[c],[],[],[]
HC02147[m],[],[],[]
HC02149[c],C03017,[],[]
HC02149[m],C03017,[],[]
HC02150[c],C02862,[],[]
HC02150[m],C02862,[],[]
HC02154[c],[],[],[]
HC02154[e],[],[],[]
HC02160[e],[],[],[]
HC02161[e],[],[],[]
HC02172[c],C00038,[],[]
HC02172[e],C00038,[],[]
HC02175[c],C01571,[],[]
HC02175[e],C01571,[],[]
HC02176[e],C02679,[],C02679
HC02179[c],C14748,[],C14748
HC02179[e],C14748,[],C14748
HC02180[c],C05963,[],C05963
HC02180[e],C05963,[],C05963
HC02187[c],C07639,[],[]
HC02187[e],C07639,[],[]
HC02191[c],C03990,[],C03990
HC02191[e],C03990,[],C03990
HC02192[c],C02592,[],C02592
HC02192[e],C02592,[],C02592
HC02193[c],C15557,[],[]
HC02193[e],C15557,[],[]
HC02194[c],[],[],[]
HC02194[e],[],[],[]
HC02195[c],[],[],[]
HC02195[e],[],[],[]
HC02196[c],[],[],[]
HC02196[e],[],[],[]
HC02197[c],[],[],[]
HC02197[e],[],[],[]
HC02198[c],C03642,[],C03642
HC02198[e],C03642,[],C03642
HC02199[c],[],[],[]
HC02199[e],[],[],[]
HC02200[c],[],[],[]
HC02200[e],[],[],[]
HC02201[c],[],[],[]
HC02201[e],[],[],[]
HC02202[c],C04685,[],C04685
HC02202[e],C04685,[],C04685
HC02203[c],C05953,[],C05953
HC02203[e],C05953,[],C05953
HC02204[c],C00959,[],C00959
HC02204[e],C00959,[],C00959
HC02205[c],C05954,[],C05954
HC02205[e],C05954,[],C05954
HC02206[c],C04686,[],C04686
HC02206[e],C04686,[],C04686
HC02207[c],C05955,[],C05955
HC02207[e],C05955,[],C05955
HC02208[c],C06438,[],[]
HC02208[e],C06438,[],[]
HC02210[c],C13802,[],[]
HC02210[e],C13802,[],[]
HC02213[c],C06439,[],C06439
HC02213[e],C06439,[],C06439
HC02214[c],C06475,[],[]
HC02214[e],C06475,[],[]
HC02216[c],C02314,[],[]
HC02216[e],C02314,[],[]
HC02217[c],C05956,[],C05956
HC02217[e],C05956,[],C05956
HC02220[c],[],[],[]
HC02220[e],[],[],[]
HC02222[m],[],[],[]
HC02223[m],[],[],[]
HC02228[c],C06123,[],[]
HC10852[c],[],[],CE0852
HC10852[m],[],[],CE0852
HC10852[r],[],[],CE0852
HC10854[c],[],[],[]
HC10854[m],[],[],[]
HC10854[r],[],[],[]
HC10855[c],[],[],[]
HC10855[r],[],[],[]
HC10855[x],[],[],[]
HC10856[m],[],[],[]
HC10857[m],[],[],[]
HC10858[m],[],[],[]
HC10859[c],[],[],[]
HC10859[m],[],[],[]
HC10859[r],[],[],[]
HC10859[x],[],[],[]
hco3[c],C00288,C01353,C00288
hco3[e],C00288,C01353,C00288
hco3[m],C00288,C01353,C00288
hcoumarin[c],C09315,[],[]
hcoumarin[e],C09315,[],[]
hcys_L[c],C05330,C00155,[]
hdca[c],C00249,D05341,C00249
hdca[e],C00249,D05341,[]
hdca[l],C00249,D05341,C00249
hdca[r],C00249,D05341,C00249
hdca[x],C00249,D05341,C00249
hdcea[c],C08362,[],CE0850
hdcea[e],C08362,[],CE0850
hdcea[l],C08362,[],CE0850
hdcea[m],C08362,[],CE0850
hdcea[r],C08362,[],CE0850
hdcea[x],C08362,[],CE0850
hdcecrn[c],C02990,[],[]
hdcecrn[m],C02990,[],[]
hdcoa[c],[],[],[]
hdcoa[m],[],[],[]
hdd2coa[c],C05272,[],C05272
hdd2coa[m],C05272,[],C05272
hdd2coa[r],C05272,[],C05272
hdd2coa[x],C05272,[],C05272
hdd2crn[c],[],[],[]
hdd2crn[m],[],[],[]
hdeACP[c],[],[],[]
hedepecoa[m],[],[],[]
hepcoa[m],[],[],[]
hestratriol[c],C14209,[],[]
hestratriol[e],C14209,[],[]
hestratriol[r],C14209,[],[]
hexc[c],[],[],[]
hexc[e],[],[],[]
hexccoa[c],[],[],[]
hexccoa[m],[],[],[]
hexccoa[x],[],[],[]
hexccrn[c],[],[],[]
hexccrn[m],[],[],[]
hexddcoa[m],[],[],[]
hexde7coa[x],[],[],[]
hexdectecoa[m],[],[],[]
hexdectecoa[x],[],[],[]
hexdiac[c],C19615,C08260 ,[]
hexdiac[r],C19615,C08260 ,[]
hexdicoa[c],[],[],[]
hexdicoa[r],[],[],[]
hexdicoa[x],[],[],[]
hexdpencoa[x],[],[],[]
hexdtrcoa[m],[],[],[]
hexe3coa[m],[],[],[]
hexe3coa[x],[],[],[]
hgentis[c],C00544,[],C00544
his_L[c],C00135,D00032;C14689,[]
his_L[e],C00135,D00032;C14689,[]
his_L[l],C00135,D00032;C14689,[]
his_L[m],C00135,D00032;C14689,[]
hista[c],C00388,D08040,C00388
hista[e],C00388,D08040,C00388
hLkynr[c],C03227,[],C03227
hLkynr[m],C03227,[],C03227
hmbil[c],C01024,[],C01024
hmgcoa[c],C00356,[],C00356
hmgcoa[m],C00356,[],C00356
hmgcoa[r],C00356,[],C00356
hmgcoa[x],C00356,[],C00356
hnifedipine[c],[],[],[]
hom_L[c],C00263,[],[]
hom_L[e],C00263,[],[]
homoval[c],C05582,[],C05582
homoval[m],C05582,[],C05582
hpdca[c],[],[],[]
hpdca[e],[],[],[]
hpdcacoa[c],[],[],[]
hpdcacoa[m],[],[],[]
hpdcacrn[c],[],[],[]
hpdcacrn[m],[],[],[]
hpyr[c],C00168,[],C00168
hpyr[m],C00168,[],C00168
hpyr[x],C00168,[],C00168
hretn[c],C16677,[],[]
hretn[n],C16677,[],[]
hs[l],[],[],[]
hs_deg1[l],[],[],[]
hs_deg10[l],[],[],[]
hs_deg11[l],[],[],[]
hs_deg12[l],[],[],[]
hs_deg13[l],[],[],[]
hs_deg14[l],[],[],[]
hs_deg15[l],[],[],[]
hs_deg16[l],[],[],[]
hs_deg17[l],[],[],[]
hs_deg18[l],[],[],[]
hs_deg19[l],[],[],[]
hs_deg2[l],[],[],[]
hs_deg20[l],[],[],[]
hs_deg21[l],[],[],[]
hs_deg22[l],[],[],[]
hs_deg23[l],[],[],[]
hs_deg24[l],[],[],[]
hs_deg25[l],[],[],[]
hs_deg3[l],[],[],[]
hs_deg4[l],[],[],[]
hs_deg5[l],[],[],[]
hs_deg6[l],[],[],[]
hs_deg7[l],[],[],[]
hs_deg8[l],[],[],[]
hs_deg9[l],[],[],[]
hs_pre1[g],[],[],[]
hs_pre10[g],[],[],[]
hs_pre11[g],[],[],[]
hs_pre12[g],[],[],[]
hs_pre13[g],[],[],[]
hs_pre14[g],[],[],[]
hs_pre15[g],[],[],[]
hs_pre2[g],[],[],[]
hs_pre3[g],[],[],[]
hs_pre4[g],[],[],[]
hs_pre5[g],[],[],[]
hs_pre6[g],[],[],[]
hs_pre7[g],[],[],[]
hs_pre8[g],[],[],[]
hs_pre9[g],[],[],[]
hspg[e],[],[],[]
hspg[g],[],[],[]
hspg[l],[],[],[]
htaxol[c],[],[],[]
htaxol[e],[],[],[]
hx2coa[m],C05271,[],[]
hx2coa[x],C05271,[],[]
hxan[c],C00262,[],C00262
hxan[e],C00262,[],C00262
hxan[l],C00262,[],C00262
hxan[x],C00262,[],C00262
hxcoa[c],[],[],[]
hxcoa[m],[],[],[]
hxcoa[x],[],[],[]
hxdcal[c],C00517,[],C00517
hxdcal[r],C00517,[],C00517
hyptaur[c],C00519,[],C00519
hyptaur[e],C00519,[],[]
i[c],C00708,C05590;C05686,C00708
i[e],C00708,C05590;C05686,C00708
ibcoa[m],C00630,[],C00630
icit[c],C00311,[],C00311
icit[m],C00311,[],C00311
icit[x],C00311,[],C00311
id3acald[c],C00637,[],C00637
id3acald[m],C00637,[],C00637
idour[c],C06472,[],[]
idour[e],C06472,[],[]
idour[l],C06472,[],[]
idp[c],C00104,[],C00104
idp[e],C00104,[],C00104
idp[m],C00104,[],C00104
idp[n],C00104,[],C00104
ile_L[c],C00407,C16434;D00065,C00407
ile_L[e],C00407,C16434;D00065,C00407
ile_L[l],C00407,C16434;D00065,C00407
ile_L[m],C00407,C16434;D00065,C00407
im4ac[c],C02835,[],C02835
im4ac[m],C02835,[],C02835
im4act[c],C05130,[],C05130
im4act[m],C05130,[],C05130
imp[c],C00130,[],C00130
imp[e],C00130,[],C00130
imp[m],C00130,[],C00130
ind3ac[c],C00954,[],C00954
ind3ac[m],C00954,[],C00954
inost[c],C00137,C06153;C06152;C06151;C06150;C05294;D08079,C00137
inost[e],C00137,C06153;C06152;C06151;C06150;C05294;D08079,C00137
inost[g],C00137,C06153;C06152;C06151;C06150;C05294;D08079,C00137
inost[r],C00137,C06153;C06152;C06151;C06150;C05294;D08079,C00137
ins[c],C00294,D00054,C00294
ins[e],C00294,D00054,C00294
ins[l],C00294,D00054,C00294
ins[m],C00294,D00054,C00294
iodine[c],C01382,C05590;D00108;C05686,C01382
ipdp[c],C00129,[],C00129
ipdp[r],C00129,[],C00129
ipdp[x],C00129,[],C00129
itaccoa[m],C00531,[],C00531
itacon[m],C00490,[],C00490
itp[c],C00081,[],C00081
itp[e],C00081,[],C00081
itp[m],C00081,[],C00081
itp[n],C00081,[],C00081
ivcoa[c],C02939,[],[]
ivcoa[m],C02939,[],C02939
ivcrn[c],[],[],[]
ivcrn[e],[],[],[]
k[c],C00238,D08403,C00238
k[e],C00238,D08403,C00238
k[g],C00238,D08403,C00238
kdn[c],[],[],[]
kdnp[c],[],[],[]
ksi[e],[],[],[]
ksi[g],[],[],[]
ksi[l],[],[],[]
ksi_deg1[e],[],[],[]
ksi_deg1[l],[],[],[]
ksi_deg10[l],[],[],[]
ksi_deg11[l],[],[],[]
ksi_deg12[l],[],[],[]
ksi_deg13[l],[],[],[]
ksi_deg14[l],[],[],[]
ksi_deg15[l],[],[],[]
ksi_deg16[l],[],[],[]
ksi_deg17[l],[],[],[]
ksi_deg18[l],[],[],[]
ksi_deg19[l],[],[],[]
ksi_deg2[l],[],[],[]
ksi_deg20[l],[],[],[]
ksi_deg21[l],[],[],[]
ksi_deg22[l],[],[],[]
ksi_deg23[l],[],[],[]
ksi_deg24[l],[],[],[]
ksi_deg25[l],[],[],[]
ksi_deg26[l],[],[],[]
ksi_deg27[l],[],[],[]
ksi_deg28[l],[],[],[]
ksi_deg29[l],[],[],[]
ksi_deg3[l],[],[],[]
ksi_deg30[l],[],[],[]
ksi_deg31[l],[],[],[]
ksi_deg32[l],[],[],[]
ksi_deg33[l],[],[],[]
ksi_deg34[l],[],[],[]
ksi_deg35[l],[],[],[]
ksi_deg36[l],[],[],[]
ksi_deg37[l],[],[],[]
ksi_deg38[l],[],[],[]
ksi_deg39[l],[],[],[]
ksi_deg4[l],[],[],[]
ksi_deg40[l],[],[],[]
ksi_deg41[l],[],[],[]
ksi_deg5[l],[],[],[]
ksi_deg6[l],[],[],[]
ksi_deg7[l],[],[],[]
ksi_deg8[l],[],[],[]
ksi_deg9[l],[],[],[]
ksi_pre1[g],[],[],[]
ksi_pre10[g],[],[],[]
ksi_pre11[g],[],[],[]
ksi_pre12[g],[],[],[]
ksi_pre13[g],[],[],[]
ksi_pre14[g],[],[],[]
ksi_pre15[g],[],[],[]
ksi_pre16[g],[],[],[]
ksi_pre17[g],[],[],[]
ksi_pre18[g],[],[],[]
ksi_pre19[g],[],[],[]
ksi_pre2[g],[],[],[]
ksi_pre20[g],[],[],[]
ksi_pre21[g],[],[],[]
ksi_pre22[g],[],[],[]
ksi_pre23[g],[],[],[]
ksi_pre24[g],[],[],[]
ksi_pre25[g],[],[],[]
ksi_pre26[g],[],[],[]
ksi_pre27[g],[],[],[]
ksi_pre28[g],[],[],[]
ksi_pre29[g],[],[],[]
ksi_pre3[g],[],[],[]
ksi_pre30[g],[],[],[]
ksi_pre31[g],[],[],[]
ksi_pre32[g],[],[],[]
ksi_pre33[g],[],[],[]
ksi_pre34[g],[],[],[]
ksi_pre35[g],[],[],[]
ksi_pre36[g],[],[],[]
ksi_pre4[g],[],[],[]
ksi_pre5[g],[],[],[]
ksi_pre6[g],[],[],[]
ksi_pre7[g],[],[],[]
ksi_pre8[g],[],[],[]
ksi_pre9[g],[],[],[]
ksii_core2[e],[],[],[]
ksii_core2[g],[],[],[]
ksii_core2[l],[],[],[]
ksii_core2_deg1[l],[],[],[]
ksii_core2_deg2[l],[],[],[]
ksii_core2_deg3[l],[],[],[]
ksii_core2_deg4[l],[],[],[]
ksii_core2_deg5[l],[],[],[]
ksii_core2_deg6[l],[],[],[]
ksii_core2_deg7[l],[],[],[]
ksii_core2_deg8[l],[],[],[]
ksii_core2_deg9[l],[],[],[]
ksii_core2_pre1[g],[],[],[]
ksii_core2_pre10[g],[],[],[]
ksii_core2_pre2[g],[],[],[]
ksii_core2_pre3[g],[],[],[]
ksii_core2_pre4[g],[],[],[]
ksii_core2_pre5[g],[],[],[]
ksii_core2_pre6[g],[],[],[]
ksii_core2_pre7[g],[],[],[]
ksii_core2_pre8[g],[],[],[]
ksii_core2_pre9[g],[],[],[]
ksii_core4[e],[],[],[]
ksii_core4[g],[],[],[]
ksii_core4[l],[],[],[]
ksii_core4_deg1[l],[],[],[]
ksii_core4_deg2[l],[],[],[]
ksii_core4_deg3[l],[],[],[]
ksii_core4_deg4[l],[],[],[]
ksii_core4_pre1[g],[],[],[]
ksii_core4_pre10[g],[],[],[]
ksii_core4_pre2[g],[],[],[]
ksii_core4_pre3[g],[],[],[]
ksii_core4_pre4[g],[],[],[]
ksii_core4_pre5[g],[],[],[]
ksii_core4_pre6[g],[],[],[]
ksii_core4_pre7[g],[],[],[]
ksii_core4_pre8[g],[],[],[]
ksii_core4_pre9[g],[],[],[]
kynate[c],C01717,[],C01717
kynate[m],C01717,[],C01717
L_dpchrm[c],C01693,[],C01693
L_dpchrm[x],C01693,[],C01693
L2aadp[c],C00956,[],C00956
L2aadp[m],C00956,[],C00956
L2aadp6sa[c],C04076,C05294,C04076
L2aadp6sa[m],C04076,C05294,C04076
l2fn2m2masn[g],[],[],[]
l2n2m2mn[c],[],[],[]
l2n2m2mn[l],[],[],[]
l2xser[g],C04825,[],C04825
lac_D[c],C00256,[],[]
lac_D[e],C00256,[],[]
lac_D[m],C00256,[],[]
lac_L[c],C00186,C05527,[]
lac_L[e],C00186,C05527,[]
lac_L[m],C00186,C05527,[]
lac_L[x],C00186,C05527,[]
lald_D[c],C00937,[],[]
lald_D[m],C00937,[],[]
lald_L[c],C00424,[],[]
lald_L[m],C00424,[],[]
lanost[c],C01724,[],C01724
lanost[r],C01724,[],C01724
lanost[x],C01724,[],C01724
lcts[c],C00243,[],C00243
lcts[e],C00243,[],C00243
lcts[g],C00243,[],C00243
lcts[l],C00243,[],C00243
Lcyst[c],C57006,[],C00506
Lcyst[m],C57006,[],C00506
Lcystin[c],C00491,D03636,[]
Lcystin[e],C00491,D03636,[]
leu_L[c],C00123,D00030,C00123
leu_L[e],C00123,D00030,C00123
leu_L[l],C00123,D00030,C00123
leu_L[m],C00123,D00030,C00123
leugly[c],[],[],[]
leugly[e],[],[],[]
leuktrA4[c],C00909,[],C00909
leuktrA4[e],C00909,[],C00909
leuktrA4[n],C00909,[],C00909
leuktrA4[r],C00909,[],C00909
leuktrB4[c],C02165,[],C02165
leuktrB4[e],C02165,[],C02165
leuktrB4[m],C02165,[],C02165
leuktrB4[n],C02165,[],C02165
leuktrB4[r],C02165,[],C02165
leuktrB4[x],C02165,[],C02165
leuktrB4wcooh[r],C05950,[],[]
leuktrB4woh[r],C04853,[],[]
leuktrC4[c],C02166,[],C02166
leuktrC4[e],C02166,[],C02166
leuktrC4[r],C02166,[],C02166
leuktrD4[c],C05951,[],C05951
leuktrD4[e],C05951,[],C05951
leuktrD4[r],C05951,[],C05951
leuktrE4[c],C05952,[],C05952
leuktrE4[e],C05952,[],C05952
leuktrE4[n],C05952,[],C05952
leuktrE4[x],C05952,[],C05952
leuktrF4[c],C06462,[],[]
leuktrF4[e],C06462,[],[]
leuleu[c],C11332,[],[]
leuleu[e],C11332,[],[]
Lfmkynr[c],C02700,[],C02700
lgnc[c],C08320,[],CE2547
lgnc[e],C08320,[],CE2547
lgnc[m],C08320,[],CE2547
lgnc[x],C08320,[],CE2547
lgnccoa[c],C16529,[],[]
lgnccoa[m],C16529,[],[]
lgnccoa[x],C16529,[],[]
lgnccrn[c],[],[],[]
lgnccrn[m],[],[],[]
lgt_S[c],C03451,[],[]
lgt_S[m],C03451,[],[]
limnen[c],C00521,C06078,[]
limnen[e],C00521,C06078,[]
lipoate[c],C16241,C00725,C00725
lipoate[e],C16241,C00725,C00725
Lkynr[c],C00328,C01718,C00328
Lkynr[m],C00328,C01718,C00328
lneldc[c],[],[],[]
lneldc[e],[],[],[]
lneldcACP[c],[],[],[]
lneldccoa[c],[],[],[]
lneldccoa[m],[],[],[]
lneldccrn[c],[],[],[]
lneldccrn[m],[],[],[]
lnlc[c],C01595,[],[]
lnlc[e],C01595,[],[]
lnlc[l],C01595,[],C01595
lnlc[m],C01595,[],C01595
lnlc[r],C01595,[],C01595
lnlc[x],C01595,[],C01595
lnlcACP[c],C16160,[],[]
lnlccoa[c],C02050,[],[]
lnlccoa[m],C02050,[],[]
lnlccoa[r],C02050,[],[]
lnlccoa[x],C02050,[],[]
lnlccrn[c],[],[],[]
lnlccrn[m],[],[],[]
lnlnca[c],C06427,[],[]
lnlnca[e],C06427,[],[]
lnlnca[l],C06427,[],C06427
lnlnca[r],C06427,[],C06427
lnlncacoa[c],C16162,[],CE4809
lnlncacoa[m],C16162,[],CE4809
lnlncacoa[r],C16162,[],CE4809
lnlncacrn[c],[],[],[]
lnlncacrn[m],[],[],[]
lnlncg[c],C06426,D07213,[]
lnlncg[e],C06426,D07213,[]
lnlncg[l],C06426,D07213,C06426
lnlncg[r],C06426,D07213,C06426
lnlncgcoa[c],C03035,[],C03035
lnlncgcoa[m],C03035,[],C03035
lnlncgcoa[r],C03035,[],C03035
lnlncgcoa[x],C03035,[],C03035
lnlncgcrn[c],[],[],[]
lnlncgcrn[m],[],[],[]
lpam[m],C00248,D00048,C00248
lpchol_hs[c],[],[],[]
lpchol_hs[e],[],[],[]
Lpipecol[x],C00408,[],C00408
lpro[m],C02051,[],C02051
lthstrl[c],C01189,[],C01189
lthstrl[r],C01189,[],C01189
lum3[c],[],[],[]
lxser[g],C01287,[],[]
lys_L[c],C00047,D02304,C00047
lys_L[e],C00047,D02304,C00047
lys_L[l],C00047,D02304,C00047
lys_L[m],C00047,D02304,C00047
lys_L[n],C00047,D02304,C00047
lys_L[x],C00047,D02304,C00047
lyxnt[c],C05412,[],[]
m(em)3gacpail_hs[r],[],[],[]
m_em_3gacpail[r],[],[],[]
m_em_3gacpail_hs[r],[],[],[]
m_em_3gacpail_prot_hs[r],[],[],[]
m1mpdol_L[c],[],[],[]
m1mpdol_U[c],[],[],[]
m2emgacpail_hs[r],[],[],[]
m2gacpail_hs[r],[],[],[]
m2mn[c],[],[],[]
m2mn[l],[],[],[]
m2mpdol_L[c],[],[],[]
m2mpdol_U[c],[],[],[]
m3emgacpail_hs[r],[],[],[]
m3gacpail_hs[r],[],[],[]
m3gacpail_prot_hs[r],[],[],[]
m3mpdol_L[c],[],[],[]
m3mpdol_U[c],[],[],[]
m4masn[g],C05881,[],[]
m4mpdol_L[c],[],[],[]
m4mpdol_L[r],[],[],[]
m4mpdol_U[c],[],[],[]
m4mpdol_U[r],[],[],[]
m5masnB1[g],[],[],[]
m5masnB2[g],[],[],[]
m5masnC[g],[],[],[]
m5mpdol_L[r],[],[],[]
m5mpdol_U[r],[],[],[]
m6masnA[g],[],[],[]
m6masnB1[g],[],[],[]
m6masnB2[g],[],[],[]
m6masnC[g],[],[],[]
m6mpdol_L[r],[],[],[]
m6mpdol_U[r],[],[],[]
m7masnA[g],[],[],[]
m7masnB[g],[],[],[]
m7masnB[r],[],[],[]
m7masnC[g],[],[],[]
m7mpdol_L[r],[],[],[]
m7mpdol_U[r],[],[],[]
m8masn[g],C05876,[],[]
m8masn[r],C05876,[],[]
m8mpdol_L[r],C05688,[],C05868
m8mpdol_U[r],C05688,[],[]
mag_hs[c],[],[],[]
mag_hs[e],[],[],[]
mal_L[c],C00149,C00038,[]
mal_L[e],C00149,C00038,[]
mal_L[m],C00149,C00038,[]
mal_L[x],C00149,C00038,[]
malACP[c],C01209,[],C01209
malACP[m],C01209,[],C01209
malcoa[c],C00083,[],C00083
malcoa[e],C00083,[],C00083
malcoa[l],C00083,[],C00083
malcoa[m],C00083,[],C00083
malcoa[n],C00083,[],C00083
malcoa[r],C00083,[],C00083
malcoa[x],C00083,[],C00083
malt[c],C00208,[],C00208
malt[e],C00208,[],C00208
malt[l],C00208,[],C00208
malthp[c],[],[],CE2837
malthp[e],[],[],CE2837
malthx[c],C01936,[],C01936
malthx[e],C01936,[],C01936
maltpt[c],[],[],CE2835
maltpt[e],[],[],CE2835
malttr[c],C01835,[],C01835
malttr[e],C01835,[],C01835
malttr[l],C01835,[],C01835
maltttr[c],C02052,[],C02052
maltttr[e],C02052,[],C02052
man[c],C00159,[],C00159
man[e],C00159,[],C00159
man[g],C00159,[],C00159
man[l],C00159,[],C00159
man[r],C00159,[],C00159
man1p[c],C00636,[],C00636
man6p[c],C00275,[],C00275
melanin[c],C05606,[],C05606
melatn[c],C01598,D08170,C01598
mem2emgacpail_hs[r],[],[],[]
mem2emgacpail_prot_hs[r],[],[],[]
memgacpail_hs[r],[],[],[]
meoh[c],C00132,D02309,C00132
meoh[e],C00132,D02309,C00132
meoh[l],C00132,D02309,C00132
meoh[r],C00132,D02309,C00132
mepi[c],C05588,[],C05588
mepi[e],C05588,[],C05588
mercplac[c],C05823,[],C05823
mercplaccys[c],[],[],[]
mercplaccys[e],[],[],[]
mercppyr[c],C00957,[],C00957
mercppyr[m],C00957,[],C00957
mescoa[m],C06028,[],[]
mescon[m],C01732,[],[]
met_L[c],C00073,D00019;C01733,[]
met_L[e],C00073,D00019;C01733,[]
met_L[l],C00073,D00019;C01733,[]
met_L[m],C00073,D00019;C01733,[]
methf[c],C00445,[],C00445
methf[m],C00445,[],C00445
mev_R[c],C00418,[],[]
mev_R[r],C00418,[],[]
mev_R[x],C00418,[],[]
mgacpail_hs[r],[],[],[]
mhista[c],C05127,[],C05127
mi13456p[c],C01284,C15990,C01284
mi13456p[n],C01284,C15990,C01284
mi1345p[c],C01272,[],C01272
mi1345p[n],C01272,[],C01272
mi1346p[c],C04477,[],C04477
mi1346p[n],C04477,[],C04477
mi134p[c],C01243,[],C01243
mi13p[c],C04062,[],[]
mi1456p[n],C11555,C04520;C05828;C07058,C11555
mi145p[c],C01245,[],C01245
mi145p[n],C01245,[],C01245
